subsidy_id,is_synthetic,subsidy_name,subsidy_category,locality,lga_name,abs_lga_code,vicmap_lga_code,regional_group,area_type,anchor_osm_id,anchor_poi_name,anchor_poi_category,anchor_poi_subcategory,anchor_latitude,anchor_longitude,anchor_role,geographic_scope,applicant_type,occupation_restriction,benefit_type,max_amount_aud,payment_frequency,income_limit_aud_annual,income_assessment_unit,age_subject,age_min,age_max,new_resident_required,apply_within_days_of_move,minimum_move_distance_km,eligibility_summary,required_evidence,mock_application_open_date,mock_application_close_date,mock_status,mock_provider,official_source_url,application_url,source_type,generated_on,record_notice
MOCK-SUB-0374,true,[MOCK] Bendigo Early Years Participation Voucher,childcare,BENDIGO,GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,w1441609823,Bendigo Preschool,education,kindergarten,-36.7638931,144.2715994,context_only_not_provider,mock_locality,household,none,voucher,1350,one_off,110000,household,dependent_child,0,5,false,,,FICTIONAL TEST RULES: reside in BENDIGO (GREATER BENDIGO LGA). Annual gross household income at most AUD 110000. Parent or guardian of child aged 0 to 5; enrolment confirmation required.,Proof of identity and locality residence; income evidence; Parent or guardian of child aged 0 to 5; enrolment confirmation required.,2026-04-22,2027-03-17,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0375,true,[MOCK] Highton Early Years Participation Voucher,childcare,HIGHTON,GREATER GEELONG,22750,327,Barwon,regional_city,w1197049116,,education,kindergarten,-38.15894,144.3051492,context_only_not_provider,mock_locality,household,none,voucher,1000,one_off,90000,household,dependent_child,0,5,false,,,FICTIONAL TEST RULES: reside in HIGHTON (GREATER GEELONG LGA). Annual gross household income at most AUD 90000. Parent or guardian of child aged 0 to 5; enrolment confirmation required.,Proof of identity and locality residence; income evidence; Parent or guardian of child aged 0 to 5; enrolment confirmation required.,2026-05-13,2027-01-30,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0376,true,[MOCK] Mitta Mitta Household Settling Support,housing_setup,MITTA MITTA,TOWONG,26670,367,Ovens Murray,rural_council,w643231690,Mitta Mitta Mechanics Hall,community,town_hall,-36.5371919,147.3764083,context_only_not_provider,mock_locality,household,none,reimbursement,1350,one_off,110000,household,applicant,18,,true,90,,FICTIONAL TEST RULES: reside in MITTA MITTA (TOWONG LGA). Annual gross household income at most AUD 110000. New resident; tenancy at least 6 months; household essentials receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; New resident; tenancy at least 6 months; household essentials receipts required.,2026-04-26,2027-04-09,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0377,true,[MOCK] Balmoral Sport Participation Voucher,sport,BALMORAL,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,w1385332917,Balmoral Swimming Pool,recreation,sports_centre,-37.2457659,141.838153,context_only_not_provider,mock_locality,individual,none,voucher,300,one_off,75000,individual,applicant,5,25,false,,,FICTIONAL TEST RULES: reside in BALMORAL (SOUTHERN GRAMPIANS LGA). Annual gross individual income at most AUD 75000. Local resident aged 5 to 25; sports enrolment or equipment quote required.,Proof of identity and locality residence; income evidence; Local resident aged 5 to 25; sports enrolment or equipment quote required.,2026-03-09,2026-06-24,mock_closed,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0378,true,[MOCK] Ballarat East Digital Learning Support,digital,BALLARAT EAST,BALLARAT,20570,302,Central Highlands,regional_city,w300347035,,community,community_centre,-37.5617252,143.8876787,context_only_not_provider,mock_locality,individual,none,grant,1200,one_off,45000,individual,applicant,16,,false,,,FICTIONAL TEST RULES: reside in BALLARAT EAST (BALLARAT LGA). Annual gross individual income at most AUD 45000. Local resident aged at least 16 enrolled in study or digital skills activity; course and device quote required.,Proof of identity and locality residence; income evidence; Local resident aged at least 16 enrolled in study or digital skills activity; course and device quote required.,2026-08-28,2026-11-21,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0379,true,[MOCK] Charlton Early Years Participation Voucher,childcare,CHARLTON,BULOKE,21270,309,Mallee,rural_council,w226854768,,education,kindergarten,-36.269646,143.3499161,context_only_not_provider,mock_locality,household,none,voucher,1050,one_off,75000,household,dependent_child,0,5,false,,,FICTIONAL TEST RULES: reside in CHARLTON (BULOKE LGA). Annual gross household income at most AUD 75000. Parent or guardian of child aged 0 to 5; enrolment confirmation required.,Proof of identity and locality residence; income evidence; Parent or guardian of child aged 0 to 5; enrolment confirmation required.,2026-05-03,2026-10-19,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0380,true,[MOCK] Eastwood Health Access Reimbursement,healthcare,EASTWOOD,EAST GIPPSLAND,22110,319,Gippsland,rural_council,n4292228782,Chemmart Pharmacy Bairnsdale,healthcare,pharmacy,-37.8110735,147.6312079,context_only_not_provider,mock_locality,individual,none,reimbursement,900,one_off,75000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in EASTWOOD (EAST GIPPSLAND LGA). Annual gross individual income at most AUD 75000. Eligible consultation, prescription or dental expense; receipt required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Eligible consultation, prescription or dental expense; receipt required.",2026-08-08,2027-03-27,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0381,true,[MOCK] Mildura Digital Learning Support,digital,MILDURA,MILDURA,24780,345,Mallee,regional_city,w313503519,Sunraysia Institute of TAFE,education,college,-34.2043531,142.1667705,context_only_not_provider,mock_locality,individual,none,grant,1200,one_off,60000,individual,applicant,16,,false,,,FICTIONAL TEST RULES: reside in MILDURA (MILDURA LGA). Annual gross individual income at most AUD 60000. Local resident aged at least 16 enrolled in study or digital skills activity; course and device quote required.,Proof of identity and locality residence; income evidence; Local resident aged at least 16 enrolled in study or digital skills activity; course and device quote required.,2026-08-25,2027-01-18,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0382,true,[MOCK] Bungaree Moving Expense Support,relocation,BUNGAREE,MOORABOOL,25150,350,Central Highlands,rural_council,w889417216,Bungaree Public Hall,community,community_centre,-37.5583765,143.9930236,context_only_not_provider,mock_locality,household,none,reimbursement,2250,one_off,110000,household,applicant,18,,true,90,50,FICTIONAL TEST RULES: reside in BUNGAREE (MOORABOOL LGA). Annual gross household income at most AUD 110000. Move at least 50 km and establish primary residence; moving receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; Move at least 50 km and establish primary residence; moving receipts required.,2026-06-26,2027-04-08,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0383,true,[MOCK] Moe Digital Learning Support,digital,MOE,LATROBE,23810,337,Gippsland,regional_city,w344027586,Moe Neighbourhood House,community,community_centre,-38.1903645,146.2464926,context_only_not_provider,mock_locality,individual,none,grant,800,one_off,45000,individual,applicant,16,,false,,,FICTIONAL TEST RULES: reside in MOE (LATROBE LGA). Annual gross individual income at most AUD 45000. Local resident aged at least 16 enrolled in study or digital skills activity; course and device quote required.,Proof of identity and locality residence; income evidence; Local resident aged at least 16 enrolled in study or digital skills activity; course and device quote required.,2026-08-26,2027-02-12,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0384,true,[MOCK] Glenrowan Health Access Reimbursement,healthcare,GLENROWAN,WANGARATTA,26700,368,Ovens Murray,regional_city,n13427711546,Glenrowan Pharmacy,healthcare,pharmacy,-36.4639689,146.2235164,context_only_not_provider,mock_locality,individual,none,reimbursement,400,one_off,60000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in GLENROWAN (WANGARATTA LGA). Annual gross individual income at most AUD 60000. Eligible consultation, prescription or dental expense; receipt required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Eligible consultation, prescription or dental expense; receipt required.",2026-05-28,2027-01-17,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0385,true,[MOCK] Longford Local Travel Voucher,transport,LONGFORD,WELLINGTON,26810,370,Gippsland,rural_council,n13854658768,Charvel Rd/Longford-Loch Sport Rd,public_transport,bus_stop,-38.1654541,147.1001616,context_only_not_provider,mock_locality,individual,none,voucher,450,one_off,60000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in LONGFORD (WELLINGTON LGA). Annual gross individual income at most AUD 60000. Local resident requiring travel support; proposed study, work or medical journey required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Local resident requiring travel support; proposed study, work or medical journey required.",2026-05-12,2027-04-22,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0386,true,[MOCK] Merbein Moving Expense Support,relocation,MERBEIN,MILDURA,24780,345,Mallee,regional_city,n5549653250,Merbein Library,community,library,-34.1673745,142.0582627,context_only_not_provider,mock_locality,household,none,reimbursement,1300,one_off,90000,household,applicant,18,,true,90,50,FICTIONAL TEST RULES: reside in MERBEIN (MILDURA LGA). Annual gross household income at most AUD 90000. Move at least 50 km and establish primary residence; moving receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; Move at least 50 km and establish primary residence; moving receipts required.,2026-11-05,2027-03-25,mock_upcoming,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0387,true,[MOCK] Lara Early Years Participation Voucher,childcare,LARA,GREATER GEELONG,22750,327,Barwon,regional_city,w904613967,Pipsqueaks Early Learning Lara,education,childcare,-38.0184421,144.3815917,context_only_not_provider,mock_locality,household,none,voucher,1000,one_off,90000,household,dependent_child,0,5,false,,,FICTIONAL TEST RULES: reside in LARA (GREATER GEELONG LGA). Annual gross household income at most AUD 90000. Parent or guardian of child aged 0 to 5; enrolment confirmation required.,Proof of identity and locality residence; income evidence; Parent or guardian of child aged 0 to 5; enrolment confirmation required.,2026-09-18,2026-11-20,mock_upcoming,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0388,true,[MOCK] Powlett Plains Independent Living Support,accessibility,POWLETT PLAINS,LODDON,23940,338,Loddon Campaspe,rural_council,w1455387070,Powlett Plains Hall,community,community_centre,-36.4622356,143.8562283,context_only_not_provider,mock_locality,individual,none,grant,3400,one_off,45000,individual,applicant,18,,false,,,FICTIONAL TEST RULES: reside in POWLETT PLAINS (LODDON LGA). Annual gross individual income at most AUD 45000. Disability or mobility support need; support assessment and equipment quote required. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; Disability or mobility support need; support assessment and equipment quote required.,2026-06-17,2027-03-31,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0389,true,[MOCK] Ballarat North Early Years Participation Voucher,childcare,BALLARAT NORTH,BALLARAT,20570,302,Central Highlands,regional_city,w127980833,Neighbourhood Early Learning Centre,education,kindergarten,-37.5405118,143.8634122,context_only_not_provider,mock_locality,household,none,voucher,600,one_off,90000,household,dependent_child,0,5,false,,,FICTIONAL TEST RULES: reside in BALLARAT NORTH (BALLARAT LGA). Annual gross household income at most AUD 90000. Parent or guardian of child aged 0 to 5; enrolment confirmation required.,Proof of identity and locality residence; income evidence; Parent or guardian of child aged 0 to 5; enrolment confirmation required.,2026-08-05,2026-11-14,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0390,true,[MOCK] California Gully Local Travel Voucher,transport,CALIFORNIA GULLY,GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,n9382992636,Sandhurst Rd/Nelson St,public_transport,bus_stop,-36.7284316,144.262163,context_only_not_provider,mock_locality,individual,none,voucher,500,one_off,60000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in CALIFORNIA GULLY (GREATER BENDIGO LGA). Annual gross individual income at most AUD 60000. Local resident requiring travel support; proposed study, work or medical journey required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Local resident requiring travel support; proposed study, work or medical journey required.",2026-05-10,2026-07-23,mock_closed,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0391,true,[MOCK] Stawell Household Settling Support,housing_setup,STAWELL,NORTHERN GRAMPIANS,25810,357,Wimmera Southern Mallee,rural_council,n2938637207,,community,town_hall,-37.0567146,142.779058,context_only_not_provider,mock_locality,household,none,reimbursement,900,one_off,75000,household,applicant,18,,true,90,,FICTIONAL TEST RULES: reside in STAWELL (NORTHERN GRAMPIANS LGA). Annual gross household income at most AUD 75000. New resident; tenancy at least 6 months; household essentials receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; New resident; tenancy at least 6 months; household essentials receipts required.,2026-04-27,2027-01-01,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0392,true,[MOCK] Leopold Local Travel Voucher,transport,LEOPOLD,GREATER GEELONG,22750,327,Barwon,regional_city,n2720363377,,public_transport,bus_stop,-38.1866563,144.4709522,context_only_not_provider,mock_locality,individual,none,voucher,500,one_off,45000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in LEOPOLD (GREATER GEELONG LGA). Annual gross individual income at most AUD 45000. Local resident requiring travel support; proposed study, work or medical journey required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Local resident requiring travel support; proposed study, work or medical journey required.",2026-03-09,2026-06-16,mock_closed,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0393,true,[MOCK] Bannockburn Early Years Participation Voucher,childcare,BANNOCKBURN,GOLDEN PLAINS,22490,324,Central Highlands,rural_council,n6933749634,Bright Minds Early Learning Centre,education,kindergarten,-38.0446942,144.1648904,context_only_not_provider,mock_locality,household,none,voucher,650,one_off,110000,household,dependent_child,0,5,false,,,FICTIONAL TEST RULES: reside in BANNOCKBURN (GOLDEN PLAINS LGA). Annual gross household income at most AUD 110000. Parent or guardian of child aged 0 to 5; enrolment confirmation required.,Proof of identity and locality residence; income evidence; Parent or guardian of child aged 0 to 5; enrolment confirmation required.,2026-08-13,2027-04-01,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0394,true,[MOCK] Grovedale Household Settling Support,housing_setup,GROVEDALE,GREATER GEELONG,22750,327,Barwon,regional_city,w1128132721,Estia Health Grovedale,community,social_facility,-38.2078233,144.3416755,context_only_not_provider,mock_locality,household,none,reimbursement,1850,one_off,90000,household,applicant,18,,true,90,,FICTIONAL TEST RULES: reside in GROVEDALE (GREATER GEELONG LGA). Annual gross household income at most AUD 90000. New resident; tenancy at least 6 months; household essentials receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; New resident; tenancy at least 6 months; household essentials receipts required.,2026-09-27,2027-01-03,mock_upcoming,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0395,true,[MOCK] Timboon Independent Living Support,accessibility,TIMBOON,CORANGAMITE,21830,315,Great South Coast,rural_council,n687479687,Timboon District Healthcare Service,healthcare,hospital,-38.4860745,142.9764969,context_only_not_provider,mock_locality,individual,none,grant,3550,one_off,75000,individual,applicant,18,,false,,,FICTIONAL TEST RULES: reside in TIMBOON (CORANGAMITE LGA). Annual gross individual income at most AUD 75000. Disability or mobility support need; support assessment and equipment quote required. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; Disability or mobility support need; support assessment and equipment quote required.,2026-07-30,2027-03-16,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0396,true,[MOCK] Stratford Local Travel Voucher,transport,STRATFORD,WELLINGTON,26810,370,Gippsland,rural_council,n369924821,Stratford,public_transport,railway_station,-37.9671113,147.081573,context_only_not_provider,mock_locality,individual,none,voucher,200,one_off,75000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in STRATFORD (WELLINGTON LGA). Annual gross individual income at most AUD 75000. Local resident requiring travel support; proposed study, work or medical journey required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Local resident requiring travel support; proposed study, work or medical journey required.",2026-08-25,2027-04-20,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0397,true,[MOCK] Drumborg Digital Learning Support,digital,DRUMBORG,GLENELG,22410,323,Great South Coast,rural_council,w1532108286,Drumborg Public Hall,community,community_centre,-38.0759348,141.5852007,context_only_not_provider,mock_locality,individual,none,grant,1150,one_off,75000,individual,applicant,16,,false,,,FICTIONAL TEST RULES: reside in DRUMBORG (GLENELG LGA). Annual gross individual income at most AUD 75000. Local resident aged at least 16 enrolled in study or digital skills activity; course and device quote required.,Proof of identity and locality residence; income evidence; Local resident aged at least 16 enrolled in study or digital skills activity; course and device quote required.,2026-03-16,2026-08-28,mock_closed,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0398,true,[MOCK] Newcomb Moving Expense Support,relocation,NEWCOMB,GREATER GEELONG,22750,327,Barwon,regional_city,n10948388430,Newcomb Hall,community,town_hall,-38.1661205,144.3920203,context_only_not_provider,mock_locality,household,none,reimbursement,2750,one_off,90000,household,applicant,18,,true,90,50,FICTIONAL TEST RULES: reside in NEWCOMB (GREATER GEELONG LGA). Annual gross household income at most AUD 90000. Move at least 50 km and establish primary residence; moving receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; Move at least 50 km and establish primary residence; moving receipts required.,2026-08-12,2027-03-05,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0399,true,[MOCK] San Remo Local Travel Voucher,transport,SAN REMO,BASS COAST,20740,304,Gippsland,rural_council,n11005536244,San Remo Post Office/Marine Pde,public_transport,bus_stop,-38.520657,145.3712071,context_only_not_provider,mock_locality,individual,none,voucher,300,one_off,75000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in SAN REMO (BASS COAST LGA). Annual gross individual income at most AUD 75000. Local resident requiring travel support; proposed study, work or medical journey required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Local resident requiring travel support; proposed study, work or medical journey required.",2026-07-21,2026-11-11,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0400,true,[MOCK] Corindhap Digital Learning Support,digital,CORINDHAP,GOLDEN PLAINS,22490,324,Central Highlands,rural_council,w1550043992,,community,community_centre,-37.8739853,143.7384731,context_only_not_provider,mock_locality,individual,none,grant,950,one_off,45000,individual,applicant,16,,false,,,FICTIONAL TEST RULES: reside in CORINDHAP (GOLDEN PLAINS LGA). Annual gross individual income at most AUD 45000. Local resident aged at least 16 enrolled in study or digital skills activity; course and device quote required.,Proof of identity and locality residence; income evidence; Local resident aged at least 16 enrolled in study or digital skills activity; course and device quote required.,2026-08-25,2027-02-26,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0401,true,[MOCK] Alfredton School Essentials Support,school_support,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,w127983433,St Thomas More Catholic Primary School,education,school,-37.552702,143.799998,context_only_not_provider,mock_locality,household,none,voucher,500,one_off,90000,household,dependent_child,5,18,false,,,FICTIONAL TEST RULES: reside in ALFREDTON (BALLARAT LGA). Annual gross household income at most AUD 90000. Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,Proof of identity and locality residence; income evidence; Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,2026-04-14,2027-03-04,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0402,true,[MOCK] Clunes Digital Learning Support,digital,CLUNES,HEPBURN,22910,329,Central Highlands,rural_council,w554364983,Attitude,community,community_centre,-37.2925859,143.7854896,context_only_not_provider,mock_locality,individual,none,grant,600,one_off,60000,individual,applicant,16,,false,,,FICTIONAL TEST RULES: reside in CLUNES (HEPBURN LGA). Annual gross individual income at most AUD 60000. Local resident aged at least 16 enrolled in study or digital skills activity; course and device quote required.,Proof of identity and locality residence; income evidence; Local resident aged at least 16 enrolled in study or digital skills activity; course and device quote required.,2026-06-12,2027-04-02,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0403,true,[MOCK] Mildura Health Access Reimbursement,healthcare,MILDURA,MILDURA,24780,345,Mallee,regional_city,w972140372,Deakin Medical Centre,healthcare,doctor,-34.1947908,142.1499443,context_only_not_provider,mock_locality,individual,none,reimbursement,1000,one_off,60000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in MILDURA (MILDURA LGA). Annual gross individual income at most AUD 60000. Eligible consultation, prescription or dental expense; receipt required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Eligible consultation, prescription or dental expense; receipt required.",2026-07-04,2027-03-17,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0404,true,[MOCK] Smythesdale Health Access Reimbursement,healthcare,SMYTHESDALE,GOLDEN PLAINS,22490,324,Central Highlands,rural_council,n3444578399,Smythesdale Pharmacy,healthcare,pharmacy,-37.6441714,143.6864485,context_only_not_provider,mock_locality,individual,none,reimbursement,950,one_off,60000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in SMYTHESDALE (GOLDEN PLAINS LGA). Annual gross individual income at most AUD 60000. Eligible consultation, prescription or dental expense; receipt required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Eligible consultation, prescription or dental expense; receipt required.",2026-08-10,2026-12-27,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0405,true,[MOCK] Delacombe Early Years Participation Voucher,childcare,DELACOMBE,BALLARAT,20570,302,Central Highlands,regional_city,w469413415,goodstart,education,kindergarten,-37.5869744,143.8253143,context_only_not_provider,mock_locality,household,none,voucher,800,one_off,90000,household,dependent_child,0,5,false,,,FICTIONAL TEST RULES: reside in DELACOMBE (BALLARAT LGA). Annual gross household income at most AUD 90000. Parent or guardian of child aged 0 to 5; enrolment confirmation required.,Proof of identity and locality residence; income evidence; Parent or guardian of child aged 0 to 5; enrolment confirmation required.,2026-08-03,2026-10-22,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0406,true,[MOCK] Torquay Digital Learning Support,digital,TORQUAY,SURF COAST,26490,365,Barwon,rural_council,n13299119502,,community,community_centre,-38.3351518,144.3198837,context_only_not_provider,mock_locality,individual,none,grant,650,one_off,75000,individual,applicant,16,,false,,,FICTIONAL TEST RULES: reside in TORQUAY (SURF COAST LGA). Annual gross individual income at most AUD 75000. Local resident aged at least 16 enrolled in study or digital skills activity; course and device quote required.,Proof of identity and locality residence; income evidence; Local resident aged at least 16 enrolled in study or digital skills activity; course and device quote required.,2026-09-22,2027-02-21,mock_upcoming,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0407,true,[MOCK] Orbost Health Access Reimbursement,healthcare,ORBOST,EAST GIPPSLAND,22110,319,Gippsland,rural_council,n2472085595,Gippsland Health,healthcare,doctor,-37.7017104,148.4648694,context_only_not_provider,mock_locality,individual,none,reimbursement,550,one_off,45000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in ORBOST (EAST GIPPSLAND LGA). Annual gross individual income at most AUD 45000. Eligible consultation, prescription or dental expense; receipt required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Eligible consultation, prescription or dental expense; receipt required.",2026-08-05,2027-05-05,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0408,true,[MOCK] Oxley School Essentials Support,school_support,OXLEY,WANGARATTA,26700,368,Ovens Murray,regional_city,w458581606,Oxley Primary School,education,school,-36.4415415,146.3600611,context_only_not_provider,mock_locality,household,none,voucher,450,one_off,110000,household,dependent_child,5,18,false,,,FICTIONAL TEST RULES: reside in OXLEY (WANGARATTA LGA). Annual gross household income at most AUD 110000. Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,Proof of identity and locality residence; income evidence; Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,2026-06-11,2026-11-06,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
